comboId,req1Id,req1,req_1,req2Id,req2,req_2,Label,AnnotationStatus
41047.0,1555438.0,Expose attributes from nsISiteSecurityService and failedCertChain info to content for about:certerror use,expose attributes from nsisitesecurityservice and failedcertchain info to content for about certerror use,1544564.0,[meta] Improve cert error code, meta  improve cert error code,3.0,M
25197.0,1427701.0,"Add automated test for ""Tags can be added to bookmarks using the star-shaped button""",add automated test for  tags can be added to bookmarks using the star shaped button ,1419383.0,[meta] Add automated tests for Bookmarks functionality, meta  add automated tests for bookmarks functionality,3.0,M
716.0,1360054.0,"[UX] Need spec for the page-action menu's ""Share"" submenu/subview/subpanel", ux  need spec for the page action menu s  share  submenu subview subpanel,1363169.0,"Add support for native Windows ""Share"" feature",add support for native windows  share  feature,3.0,M
6625.0,1433218.0,Mid-release ASR template updating mechanism / process,mid release asr template updating mechanism   process,1432588.0,[META] Router Infrastructure, meta  router infrastructure,3.0,M
40523.0,1388997.0,Add hover effects for menu items on preference page.,add hover effects for menu items on preference page ,1357306.0,[meta] Preferences visual refresh, meta  preferences visual refresh,3.0,M
35470.0,1425619.0,Reduce use of getInterface in frontend code,reduce use of getinterface in frontend code,1425466.0,[meta] investigate reducing xpconnect overhead based on frontend usage, meta  investigate reducing xpconnect overhead based on frontend usage,3.0,M
21334.0,1363180.0,Add a share subview/item to the page action menu,add a share subview item to the page action menu,1352697.0,[meta] Add a URL-bar based page action menu, meta  add a url bar based page action menu,3.0,M
1601.0,1463693.0,[tracking] New certificate error page design and copy, tracking  new certificate error page design and copy,1442203.0,[meta] Improve cert error pages, meta  improve cert error pages,3.0,M
7257.0,1529643.0,"On certificate error pages, trigger an internal canary request to detect MitM",on certificate error pages  trigger an internal canary request to detect mitm,1538644.0,Consider using a separate domain for MitM priming,consider using a separate domain for mitm priming,3.0,M
32035.0,1358915.0,"[ux] about:sessionrestore copy,  design and illustration update", ux  about sessionrestore copy   design and illustration update,1394457.0,Update illustration for about:sessionrestore,update illustration for about sessionrestore,3.0,M
8115.0,1569303.0,[meta] Extended First Run Triplets, meta  extended first run triplets,1534999.0,[META] Bugzy Program Meta Bugs, meta  bugzy program meta bugs,3.0,M
52816.0,1384714.0,Use subscript loader to load browser.xul scripts,use subscript loader to load browser xul scripts,1355956.0,[meta] Photon - Make Firefox start more quickly, meta  photon   make firefox start more quickly,3.0,M
11520.0,1515076.0,Create dashboard for Release ASR Snippets,create dashboard for release asr snippets,1432588.0,[META] Router Infrastructure, meta  router infrastructure,3.0,M
38287.0,1566547.0,Server Side updates to support cardgrid CTA,server side updates to support cardgrid cta,1535711.0,[meta] Pocket New Tab, meta  pocket new tab,3.0,M
12609.0,1547945.0,[meta] Pin Firefox shortcut on taskbar for existing Windows 10 users, meta  pin firefox shortcut on taskbar for existing windows 10 users,1559293.0,After update the Firefox icon is not automatically pinned to the taskbar,after update the firefox icon is not automatically pinned to the taskbar,2.0,M
34667.0,670928.0,HTML5 element and WAI-ARIA landmark roles easily navigable in Firefox,html5 element and wai aria landmark roles easily navigable in firefox,1350537.0,Add a button to display the Table of contents of the page,add a button to display the table of contents of the page,2.0,M
14401.0,1554739.0,[META] Accessibility Improvements for New Tab, meta  accessibility improvements for new tab,1536131.0,[META] Accessibility for Discovery Stream, meta  accessibility for discovery stream,2.0,M
54262.0,142179.0,"Cookie Manager: sort ""Cookie Sites"" should sort by Domain (TLD -> left, as labels, not strings, etc.)",cookie manager  sort  cookie sites  should sort by domain  tld    left  as labels  not strings  etc  ,581779.0,Change sort order of blocked cookie domains,change sort order of blocked cookie domains,2.0,M
44105.0,1356532.0,Try avoiding layout flushes in autocomplete::_handleOverflow,try avoiding layout flushes in autocomplete   handleoverflow,1356764.0,3.2ms uninterruptible reflow at _handleOverflow@chrome://global/content/bindings/autocomplete.xml:2388:26,3 2ms uninterruptible reflow at  handleoverflow chrome   global content bindings autocomplete xml 2388 26,2.0,M
29906.0,286544.0,bookmark automatic indexing,bookmark automatic indexing,467066.0,Search bookmarked sites,search bookmarked sites,2.0,M
10457.0,1494755.0,[meta] Implement Tab Manager proposal, meta  implement tab manager proposal,1446744.0,Add option to switch windows from window in foreground.,add option to switch windows from window in foreground ,2.0,M
754.0,444284.0,Sync search plugins,sync search plugins,575065.0,Mozilla Weave/Firefox Sync must sync the search engines,mozilla weave firefox sync must sync the search engines,2.0,M
1119.0,444284.0,Sync search plugins,sync search plugins,1431317.0,"Firefox Sync doesn't sync search engines in ""One-Click Search Engines"" in ""about:preferences#search""",firefox sync doesn t sync search engines in  one click search engines  in  about preferences search ,2.0,M
15371.0,1158191.0,"On first connection to a new site (typed without protocol), try https first",on first connection to a new site  typed without protocol   try https first,1454541.0,"when the user does not specify http or https, try https first",when the user does not specify http or https  try https first,2.0,M
45888.0,300002.0,UI for logging out of sites using HTTP authentication/phishing attack preventer,ui for logging out of sites using http authentication phishing attack preventer,480364.0,Add a button to stop sending HTTP authentication credentials to the Realm for the current page,add a button to stop sending http authentication credentials to the realm for the current page,2.0,M
49654.0,400120.0,"Add statically-updated, per-tab CPU and RAM monitor",add statically updated  per tab cpu and ram monitor,662768.0,red color when a tab eats the cpu,red color when a tab eats the cpu,2.0,M
37681.0,57342.0,"Add ""View as Text/HTML/..."" option for unknown mime content-type",add  view as text html      option for unknown mime content type,313296.0,should always be possible to view files files as plain text,should always be possible to view files files as plain text,2.0,M
17091.0,1491247.0,Port search suggestions notification to the new UrlbarView panel,port search suggestions notification to the new urlbarview panel,1513873.0,Reimplement the search suggestions notification opt-out,reimplement the search suggestions notification opt out,2.0,M
45601.0,225680.0,Ability to detach/tear off tabs (Open a tab in a new window),ability to detach tear off tabs  open a tab in a new window ,302413.0,open tab in new window,open tab in new window,2.0,M
11086.0,237592.0,Bookmarks/RSS items should always show tooltip when hovering with mouse,bookmarks rss items should always show tooltip when hovering with mouse,250774.0,Tooltips for items in bookmarks sidebar should show page url,tooltips for items in bookmarks sidebar should show page url,2.0,M
