comboId,req1Id,req1,req_1,req2Id,req2,req_2,Label,AnnotationStatus
42812.0,1352068.0,Implement new session restore animation,implement new session restore animation,1349423.0,[meta] Photon - Firefox Animation Improvements, meta  photon   firefox animation improvements,3,M
32279.0,1360472.0,If a user signs into their Firefox Account on first run we should automatically undo any automigrated data,if a user signs into their firefox account on first run we should automatically undo any automigrated data,1360109.0,[UX] Auto-migration UX Spec, ux  auto migration ux spec,3,M
22772.0,428378.0,"Synced tabs, bookmarks, and history entries don't have a favicon until the user re-visits that page again",synced tabs  bookmarks  and history entries don t have a favicon until the user re visits that page again,1269548.0,[meta] Sync more things, meta  sync more things,3,M
51276.0,1450559.0,Remove nsISessionStore,remove nsisessionstore,1387013.0,[meta] Stuff we can remove now that XUL extensions are no longer supported, meta  stuff we can remove now that xul extensions are no longer supported,3,M
1046.0,1432743.0,Move cookie settings to the Site Data section,move cookie settings to the site data section,1421690.0,[meta] Storage (Site Data and Cookies) Management V2, meta  storage  site data and cookies  management v2,3,M
52415.0,1361287.0,Show automigration description on the activity stream page,show automigration description on the activity stream page,1361283.0,[meta] Implement new Automigration UI, meta  implement new automigration ui,3,M
50402.0,1498916.0,"Amazon top search cannot be disabled despite ""Add Search Engine"" interface giving impression that it can be",amazon top search cannot be disabled despite  add search engine  interface giving impression that it can be,1479806.0,[META] Top Site Search Shortcuts, meta  top site search shortcuts,3,M
27168.0,1434376.0,Make BrowserUtils.promiseReflowed and BrowserUtils.promiseLayoutFlushed reliable,make browserutils promisereflowed and browserutils promiselayoutflushed reliable,1440070.0,PlacesToolbar updateNodesVisibilityTimer should use promiseDocumentFlushed,placestoolbar updatenodesvisibilitytimer should use promisedocumentflushed,3,M
31608.0,1017919.0,Reset Firefox: Preserve extensions but disable all of them,reset firefox  preserve extensions but disable all of them,851364.0,[meta] Reset Firefox to its default state, meta  reset firefox to its default state,3,M
26183.0,1561118.0,Create error UI for about:certificate,create error ui for about certificate,1560513.0,Handle errors properly in about:certificate,handle errors properly in about certificate,3,M
19322.0,1374101.0,Stop using the :not(:target) selector in sync-desktopIcon.svg and sync-mobileIcon.svg,stop using the  not  target  selector in sync desktopicon svg and sync mobileicon svg,1358998.0,[meta] Stop using the :not(:target) selector in SVG for the Firefox UI, meta  stop using the  not  target  selector in svg for the firefox ui,3,M
53309.0,1486507.0,Add Telemetry probes for Language Switcher in Preferences,add telemetry probes for language switcher in preferences,1425941.0,[tracking] Add UI language selection preference, tracking  add ui language selection preference,3,M
14948.0,1527213.0,Find a way to not use the hidden window in PerfService.jsm,find a way to not use the hidden window in perfservice jsm,1527219.0,[meta] Hidden Window clean-up, meta  hidden window clean up,3,M
23676.0,1386536.0,"Remove the divider of ""Search Results"" header",remove the divider of  search results  header,1357306.0,[meta] Preferences visual refresh, meta  preferences visual refresh,3,M
34912.0,1421737.0,Include cookies in the site data manager,include cookies in the site data manager,1432743.0,Move cookie settings to the Site Data section,move cookie settings to the site data section,3,M
18270.0,1535711.0,[meta] Pocket New Tab, meta  pocket new tab,1534999.0,[META] Bugzy Program Meta Bugs, meta  bugzy program meta bugs,3,M
46194.0,1499648.0,Make search alias (@ token alias) formatting work with UrlbarView,make search alias    token alias  formatting work with urlbarview,1524125.0,[meta] Fix search aliases in quantumbar, meta  fix search aliases in quantumbar,3,M
51221.0,1548631.0,Add capability checking for recipes,add capability checking for recipes,1563564.0,Add ability to export list of Normandy capabilities,add ability to export list of normandy capabilities,3,M
31617.0,1535773.0,Allow collapsing of top sites and the rest of Discovery Stream content,allow collapsing of top sites and the rest of discovery stream content,1543442.0,Update styles for more general collapsible sections,update styles for more general collapsible sections,3,M
4439.0,1480518.0,Add Top Sites Search Shortcut UI to AS Top Sites,add top sites search shortcut ui to as top sites,1482205.0,"Add top search, fixed search and bug fixes to Activity Stream",add top search  fixed search and bug fixes to activity stream,3,M
8310.0,1352695.0,[meta] Update the hamburger panel for Photon, meta  update the hamburger panel for photon,1349210.0,[meta] Photon - structural changes to menus/toolbars/panels, meta  photon   structural changes to menus toolbars panels,3,M
55064.0,1484037.0,ASR Top Sites targeting should be independent from TopSitesFeed,asr top sites targeting should be independent from topsitesfeed,1471328.0,[META] CFR Add-ons, meta  cfr add ons,3,M
38024.0,1369896.0,[UX] Download button should only appear in the toolbar when there are current or recent downloads, ux  download button should only appear in the toolbar when there are current or recent downloads,1371765.0,Only show the downloads button when necessary,only show the downloads button when necessary,3,M
24703.0,1411174.0,"Add automated test for ""New Tab Preferences - Top Sites - Disable""",add automated test for  new tab preferences   top sites   disable ,1410333.0,[meta] Add automated tests for Activity Stream functionality, meta  add automated tests for activity stream functionality,3,M
32787.0,1508364.0,New UI for Private Browsing with Search,new ui for private browsing with search,1501747.0,[META] Private Browsing with Search, meta  private browsing with search,3,M
3372.0,1424377.0,Add more reflow tests for some tab cases,add more reflow tests for some tab cases,1363755.0,[meta] Photon - Tab interactions should be immediate, meta  photon   tab interactions should be immediate,3,M
26557.0,1368734.0,Add a non-mac-only exit/quit item to the photon hamburger panel,add a non mac only exit quit item to the photon hamburger panel,1387512.0,[Meta] Photon Structure QA Tracking Bug, meta  photon structure qa tracking bug,3,M
31607.0,1456158.0,Add schema / propTypes for AS Router Simple Snippet template,add schema   proptypes for as router simple snippet template,1462427.0,"Add managing extensions, identifying webextensions and bug fixes to Activity Stream",add managing extensions  identifying webextensions and bug fixes to activity stream,3,M
18855.0,1465337.0,Tracking protection toggle and sync button should have their separators aligned,tracking protection toggle and sync button should have their separators aligned,1461743.0,[meta] Privacy UI Improvements, meta  privacy ui improvements,3,M
51964.0,1433232.0,Add videos (watched / watch later) to Highlights,add videos  watched   watch later  to highlights,1432586.0,[META] Weighted Highlights, meta  weighted highlights,3,M
21753.0,1462187.0,Bootstrap process using incorrect version for PreferSystem32 mitigation policy,bootstrap process using incorrect version for prefersystem32 mitigation policy,1435780.0,[Meta] Firefox launcher process, meta  firefox launcher process,3,M
53831.0,1486617.0,Write tests for CFRPageActions.jsm,write tests for cfrpageactions jsm,1489962.0,"Add snippets targeting, Pocket tagging and bug fixes to Activity Stream",add snippets targeting  pocket tagging and bug fixes to activity stream,3,M
55688.0,1496878.0,Ensure the bookmark merger flags newer locally moved children for reupload,ensure the bookmark merger flags newer locally moved children for reupload,1433177.0,[Meta] New bookmark sync, meta  new bookmark sync,3,M
34494.0,1446195.0,Update story preferences description and link,update story preferences description and link,1449792.0,"Add dark theme, thumbnail debounce and bug fixes to Activity Stream",add dark theme  thumbnail debounce and bug fixes to activity stream,3,M
55665.0,1387009.0,Remove deprecated tabbrowser methods and properties,remove deprecated tabbrowser methods and properties,1387013.0,[meta] Stuff we can remove now that XUL extensions are no longer supported, meta  stuff we can remove now that xul extensions are no longer supported,3,M
1973.0,1408092.0,Don't merge or start a transaction when applying the buffer if nothing changed,don t merge or start a transaction when applying the buffer if nothing changed,1433177.0,[Meta] New bookmark sync, meta  new bookmark sync,3,M
12157.0,1362774.0,Don't create about:blank for the initial browser,don t create about blank for the initial browser,1397365.0,Set nodefaultsrc on the initial browser,set nodefaultsrc on the initial browser,2.0,M
24549.0,1480542.0,Implement new overflow menu to permanently be visible,implement new overflow menu to permanently be visible,1406255.0,"""List All Tabs"" button should be visible all the time", list all tabs  button should be visible all the time,2.0,M
22599.0,453420.0,Detailed information about page resource usage (cpu/memory),detailed information about page resource usage  cpu memory ,380521.0,Hard to find a processor-intensive tab among many tabs,hard to find a processor intensive tab among many tabs,2.0,M
10246.0,1158191.0,"On first connection to a new site (typed without protocol), try https first",on first connection to a new site  typed without protocol   try https first,1352847.0,entering URL in Location bar should default to https:// instead of http://,entering url in location bar should default to https    instead of http   ,2.0,M
44883.0,1500553.0,Add CFR preference UI to about:preferences,add cfr preference ui to about preferences,1499080.0,Add Preference Pane checkbox to control CFR Notifications,add preference pane checkbox to control cfr notifications,2.0,M
23976.0,1412263.0,Provide preference to change default folder for saving bookmarks,provide preference to change default folder for saving bookmarks,1435545.0,"Make ""Bookmarks Toolbar"" the default bookmarks folder",make  bookmarks toolbar  the default bookmarks folder,2.0,M
3686.0,444284.0,Sync search plugins,sync search plugins,1500681.0,I need the ability to sync search engines with Firefox Sync,i need the ability to sync search engines with firefox sync,2.0,M
2464.0,1480137.0,[meta] breakage bug for tracking cookie restrictions, meta  breakage bug for tracking cookie restrictions,1485088.0,[meta] Breakage bugs for default cookie restrictions, meta  breakage bugs for default cookie restrictions,2.0,M
54098.0,171467.0,Run check on bookmark validity,run check on bookmark validity,356418.0,Check saved bookmarks for validation,check saved bookmarks for validation,2.0,M
34488.0,1482608.0,Ship a Rust bookmark merger on Desktop,ship a rust bookmark merger on desktop,1515784.0,Consider reuploading inconsistent bookmarks immediately after a sync,consider reuploading inconsistent bookmarks immediately after a sync,2.0,M
30864.0,237592.0,Bookmarks/RSS items should always show tooltip when hovering with mouse,bookmarks rss items should always show tooltip when hovering with mouse,421638.0,Show full title of bookmark,show full title of bookmark,2.0,M
15647.0,268984.0,"Indicate links that will open in new window, and add context menu override",indicate links that will open in new window  and add context menu override,453640.0,"please don't support target=""_blank""",please don t support target   blank ,2.0,M
40445.0,1397393.0,Theming API - Make transitioning between 2 themes with a dynamic theme smooth,theming api   make transitioning between 2 themes with a dynamic theme smooth,1402478.0,Transitions between themes using the theme selector,transitions between themes using the theme selector,2.0,M
2105.0,618791.0,Add a close button to the tab overflow menu,add a close button to the tab overflow menu,771919.0,"Add the ability to close tabs from the ""list all tabs menu""",add the ability to close tabs from the  list all tabs menu ,2.0,M
53430.0,257453.0,"Deferred Loading for ""Open in Tabs""",deferred loading for  open in tabs ,441213.0,option to disable preloading of tabs opened in background,option to disable preloading of tabs opened in background,2.0,M
703.0,1357285.0,[meta] Preferences search, meta  preferences search,1296904.0,Add search ability in desktop Firefox Settings,add search ability in desktop firefox settings,2.0,M
41215.0,1409054.0,Properly get rid of old about:home,properly get rid of old about home,1450570.0,Remove about:home code,remove about home code,2.0,M
25756.0,231062.0,Provide Firefox MSI package,provide firefox msi package,314655.0,Support GPO install automation by packaging as MSI,support gpo install automation by packaging as msi,2.0,M
53621.0,1411340.0,[meta] Allow setting a separate search engine for private browsing, meta  allow setting a separate search engine for private browsing,1417147.0,Firefox could automatically switch to e.g. Duckduckgo whenever the user is in incognito mode,firefox could automatically switch to e g  duckduckgo whenever the user is in incognito mode,2.0,M
9327.0,236097.0,RFE: Multiple parameters for custom keywords,rfe  multiple parameters for custom keywords,274861.0,quick searches with multiple arguments,quick searches with multiple arguments,2.0,M
35459.0,282220.0,"Sort domain lists (cookies, exceptions, saved passwords, etc) in reverse DNS order (optionally?)",sort domain lists  cookies  exceptions  saved passwords  etc  in reverse dns order  optionally  ,561290.0,"alphabetical sorting for cookies, history, and saved passwords does not sort by domain name",alphabetical sorting for cookies  history  and saved passwords does not sort by domain name,2.0,M
11390.0,57342.0,"Add ""View as Text/HTML/..."" option for unknown mime content-type",add  view as text html      option for unknown mime content type,291120.0,Opening wierd mime types no option to open with Firefox,opening wierd mime types no option to open with firefox,2.0,M
43733.0,225680.0,Ability to detach/tear off tabs (Open a tab in a new window),ability to detach tear off tabs  open a tab in a new window ,365296.0,move tabs to new window,move tabs to new window,2.0,M
11561.0,1370491.0,Show arrow indicator in menuitem if search result exists in its corresponding content,show arrow indicator in menuitem if search result exists in its corresponding content,1370495.0,Add search keywords for history section.,add search keywords for history section ,2.0,M
14986.0,415463.0,"Dock menu support for Mac OS X (add ""New Window"" menu item)",dock menu support for mac os x  add  new window  menu item ,502401.0,"Right Click Menu on icon should have a ""New Window"" option",right click menu on icon should have a  new window  option,2.0,M
51823.0,1375687.0,"Add ""Subscribe"" to page actions",add  subscribe  to page actions,1387422.0,"RSS ""subscribe to this page"" toolbar button should be moved to the AwsomeBar action menu",rss  subscribe to this page  toolbar button should be moved to the awsomebar action menu,2.0,M
4360.0,142179.0,"Cookie Manager: sort ""Cookie Sites"" should sort by Domain (TLD -> left, as labels, not strings, etc.)",cookie manager  sort  cookie sites  should sort by domain  tld    left  as labels  not strings  etc  ,347134.0,"Cookie exception-rules can not be sorted by host, only by subdomain",cookie exception rules can not be sorted by host  only by subdomain,2.0,M
6060.0,1353013.0,Kick off preloading about:newtab at a better time,kick off preloading about newtab at a better time,1518489.0,Run _createPreloadBrowser off a deferred or an idle task,run  createpreloadbrowser off a deferred or an idle task,2.0,M
56345.0,267888.0,Windows Group Policies support (make Firefox configurable with domain group policy objects),windows group policies support  make firefox configurable with domain group policy objects ,547547.0,Full Support for Group Polices,full support for group polices,2.0,M
19994.0,367596.0,Create about:support page with troubleshooting information (e.g. list of extensions),create about support page with troubleshooting information  e g  list of extensions ,502402.0,Add an about:support page to firefox,add an about support page to firefox,2.0,M
32999.0,1411340.0,[meta] Allow setting a separate search engine for private browsing, meta  allow setting a separate search engine for private browsing,1439121.0,[ENHANCEMENT]: Add an option for dedicated private window search engine., enhancement   add an option for dedicated private window search engine ,2.0,M
40277.0,142179.0,"Cookie Manager: sort ""Cookie Sites"" should sort by Domain (TLD -> left, as labels, not strings, etc.)",cookie manager  sort  cookie sites  should sort by domain  tld    left  as labels  not strings  etc  ,295952.0,Sort option in cookie-manager for domain name order,sort option in cookie manager for domain name order,2.0,M
39065.0,610165.0,Page info statistic on how much memory a tab is using,page info statistic on how much memory a tab is using,646384.0,Feature request: Measure resources consumed by each tab,feature request  measure resources consumed by each tab,2.0,M
52233.0,400120.0,"Add statically-updated, per-tab CPU and RAM monitor",add statically updated  per tab cpu and ram monitor,610165.0,Page info statistic on how much memory a tab is using,page info statistic on how much memory a tab is using,2.0,M
34238.0,1349689.0,Remove old preferences fork (in-content-old),remove old preferences fork  in content old ,1386051.0,Remove support for browser.preferences.useOldOrganization,remove support for browser preferences useoldorganization,2.0,M
18781.0,1363169.0,"Add support for native Windows ""Share"" feature",add support for native windows  share  feature,1322813.0,Add share button for Windows 10's Share feature,add share button for windows 10 s share feature,2.0,M
24086.0,1514594.0,Stop returning the JSM global from ChromeUtils.import(),stop returning the jsm global from chromeutils import  ,1523739.0,Upgrade babel-to-jsm plugins to support new ChromeUtils.import style,upgrade babel to jsm plugins to support new chromeutils import style,2.0,M
20607.0,1412263.0,Provide preference to change default folder for saving bookmarks,provide preference to change default folder for saving bookmarks,415562.0,Bookmarks menu should be the default location for user saved searches,bookmarks menu should be the default location for user saved searches,2.0,M
34049.0,225680.0,Ability to detach/tear off tabs (Open a tab in a new window),ability to detach tear off tabs  open a tab in a new window ,359839.0,Dragging a Tab to a new window does not maintain form entries,dragging a tab to a new window does not maintain form entries,2.0,M
35306.0,225680.0,Ability to detach/tear off tabs (Open a tab in a new window),ability to detach tear off tabs  open a tab in a new window ,393210.0,Dragging a tab outside the current window should open convert the tab to a new window.,dragging a tab outside the current window should open convert the tab to a new window ,2.0,M
28576.0,1158191.0,"On first connection to a new site (typed without protocol), try https first",on first connection to a new site  typed without protocol   try https first,1345265.0,Always try accessing pages using https,always try accessing pages using https,2.0,M
45741.0,1351268.0,[meta] Photon - Update product messaging with the appropriate tone, meta  photon   update product messaging with the appropriate tone,1349702.0,Messaging and Content Update,messaging and content update,2.0,M
39610.0,415463.0,"Dock menu support for Mac OS X (add ""New Window"" menu item)",dock menu support for mac os x  add  new window  menu item ,435680.0,RFE: Open a new window via selection option on the Firefox Dock Icon when right clicking on said icon,rfe  open a new window via selection option on the firefox dock icon when right clicking on said icon,2.0,M
47146.0,282220.0,"Sort domain lists (cookies, exceptions, saved passwords, etc) in reverse DNS order (optionally?)",sort domain lists  cookies  exceptions  saved passwords  etc  in reverse dns order  optionally  ,346127.0,Sort registered websites in the cookie manager on domain (rather than subdomain),sort registered websites in the cookie manager on domain  rather than subdomain ,2.0,M
30743.0,415463.0,"Dock menu support for Mac OS X (add ""New Window"" menu item)",dock menu support for mac os x  add  new window  menu item ,545953.0,Add New Window (and New Private Browsing Window) options to Dock Context Menu,add new window  and new private browsing window  options to dock context menu,2.0,M
34435.0,1535711.0,[meta] Pocket New Tab, meta  pocket new tab,1550082.0,[META] Pocket + New Tab Improvements in 69, meta  pocket   new tab improvements in 69,2.0,M
56413.0,1462415.0,Delete onboarding system add-on,delete onboarding system add on,1450809.0,"Make ""Photon Onboarding"" something other than a bootstrapped extension",make  photon onboarding  something other than a bootstrapped extension,2.0,M
28810.0,590448.0,Add context menu to about:sessionrestore items,add context menu to about sessionrestore items,1105220.0,Unable to copy url of tabs in about:sessionrestore,unable to copy url of tabs in about sessionrestore,2.0,M
25152.0,185618.0,Offer choice to open natively with Content-Disposition: attachment (View/Show in browser),offer choice to open natively with content disposition  attachment  view show in browser ,466608.0,Allow opening supported files inside Firefox when download forced,allow opening supported files inside firefox when download forced,2.0,M
46040.0,1409534.0,Replace `AsyncResource` with `fetch`,replace  asyncresource  with  fetch ,836602.0,Firefox Sync doesn't support servers that require TLS client certificates,firefox sync doesn t support servers that require tls client certificates,2.0,M
25948.0,1354046.0,[meta] Implement the OnBoarding overlay, meta  implement the onboarding overlay,1351609.0,Implement the first run page,implement the first run page,2.0,M
33832.0,347680.0,Add Safe Mode option to Session Restore dialogue,add safe mode option to session restore dialogue,349745.0,"Increase discoverability of ""safe mode""",increase discoverability of  safe mode ,2.0,M
16053.0,1402654.0,Allow custom image / thumbnail for an edited top site,allow custom image   thumbnail for an edited top site,1402655.0,Activity Stream Newtab frequent Youtube channel added to Top Sites with generic label,activity stream newtab frequent youtube channel added to top sites with generic label,2.0,M
39288.0,1483335.0,about:preferences should link to about:addons and vice-versa,about preferences should link to about addons and vice versa,1418017.0,"Preferences should contain ""Customize""",preferences should contain  customize ,2.0,M
34582.0,261124.0,"Textbox context menu should have ""Add to Search Bar...""",textbox context menu should have  add to search bar    ,351089.0,"""Add a Keyword for this search"" and ""Manage Search Engines"" integration", add a keyword for this search  and  manage search engines  integration,2.0,M
17363.0,286544.0,bookmark automatic indexing,bookmark automatic indexing,398857.0,permanently cache original content of bookmarks / search bookmarked pages contents.,permanently cache original content of bookmarks   search bookmarked pages contents ,2.0,M
621.0,1174413.0,"[enhancement] Sync should include ""Search Settings""", enhancement  sync should include  search settings ,1250371.0,"Firefox Sync: Couldn't see what's on the server, couldn't find my search engines back",firefox sync  couldn t see what s on the server  couldn t find my search engines back,2.0,M
56791.0,415463.0,"Dock menu support for Mac OS X (add ""New Window"" menu item)",dock menu support for mac os x  add  new window  menu item ,506923.0,"Add ""new window"" menu item to dock Firefox context menu",add  new window  menu item to dock firefox context menu,2.0,M
26030.0,1363757.0,[meta] Photon - Interacting with the AwesomeBar should be fast and smooth, meta  photon   interacting with the awesomebar should be fast and smooth,1425026.0,Awesomebar perf improvements,awesomebar perf improvements,2.0,M
49782.0,1432586.0,[META] Weighted Highlights, meta  weighted highlights,1432584.0,[META] Weighted Highlights, meta  weighted highlights,2.0,M
52295.0,1433177.0,[Meta] New bookmark sync, meta  new bookmark sync,1433182.0,Add a mirror corruption test with a left pane root,add a mirror corruption test with a left pane root,1.0,M
32749.0,1444483.0,[META] Library View, meta  library view,1444501.0,"Add data sources Topsites, Highlights to about:library",add data sources topsites  highlights to about library,1.0,M
54044.0,1486917.0,[meta] Capstone project: convert more parts of the browser to use Fluent, meta  capstone project  convert more parts of the browser to use fluent,1491676.0,Move strings from preferences.properties to Fluent,move strings from preferences properties to fluent,1.0,M
55477.0,1354606.0,"Expose ""opened Inspect Element"" information in UITour.getConfiguration for snippets on about:home",expose  opened inspect element  information in uitour getconfiguration for snippets on about home,1361713.0,Pre-aggregate telemetry data to expose to UITour without impacting performance,pre aggregate telemetry data to expose to uitour without impacting performance,1.0,M
29821.0,1357665.0,[meta] [UX] Photon First Time experiences UX specs, meta   ux  photon first time experiences ux specs,1360461.0,[UX] Pre-Photon In-product message UX Specs, ux  pre photon in product message ux specs,1.0,M
35123.0,1410825.0,"Add automated test for ""Open Top Sites from tiles""",add automated test for  open top sites from tiles ,1437543.0,Fix screenshot request for default topsites,fix screenshot request for default topsites,1.0,M
53297.0,1433177.0,[Meta] New bookmark sync, meta  new bookmark sync,1478918.0,Inflate outgoing records and record observer info outside the bookmarks mirror's merge transaction,inflate outgoing records and record observer info outside the bookmarks mirror s merge transaction,1.0,M
28098.0,70501.0,The middle mouse button should work more consistently (also ctrl+click),the middle mouse button should work more consistently  also ctrl click ,198028.0,"""Go"" toolbar button should respect key modifiers (Shift/Ctrl/Alt)", go  toolbar button should respect key modifiers  shift ctrl alt ,1.0,M
35691.0,1425466.0,[meta] investigate reducing xpconnect overhead based on frontend usage, meta  investigate reducing xpconnect overhead based on frontend usage,1425586.0,Make JS usage of appid (nsIXULAppInfo.ID) not pass through xpconnect all the time,make js usage of appid  nsixulappinfo id  not pass through xpconnect all the time,1.0,M
7778.0,1421690.0,[meta] Storage (Site Data and Cookies) Management V2, meta  storage  site data and cookies  management v2,1442179.0,The website added in the Exceptions list must  have the exact address to take the exception state,the website added in the exceptions list must  have the exact address to take the exception state,1.0,M
5656.0,1538729.0,[META] Message System Router, meta  message system router,1513279.0,[META] Snippets, meta  snippets,1.0,M
18359.0,1535711.0,[meta] Pocket New Tab, meta  pocket new tab,1562277.0,Pocket New Tab - Revisit spoc dismissal flow,pocket new tab   revisit spoc dismissal flow,1.0,M
56532.0,1330635.0,[meta] Sessionstore performance tracking, meta  sessionstore performance tracking,1374354.0,SessionRestore slows down page loading of a new tab,sessionrestore slows down page loading of a new tab,1.0,M
32270.0,1352695.0,[meta] Update the hamburger panel for Photon, meta  update the hamburger panel for photon,1376098.0,[hamburger panel] Remove Page Setup menu item, hamburger panel  remove page setup menu item,1.0,M
48667.0,1480167.0,[meta] Firefox Performance Adjustment - set up a mechanism for various parts of Firefox to adapt based on machine performance characteristics, meta  firefox performance adjustment   set up a mechanism for various parts of firefox to adapt based on machine performance characteristics,1524299.0,Don't detect Intel M processors with varying clock speeds as low-end,don t detect intel m processors with varying clock speeds as low end,1.0,M
43277.0,1574055.0,Generate sphinx docs for the FxA public API.,generate sphinx docs for the fxa public api ,1565960.0,[meta] Improve the public FxA API, meta  improve the public fxa api,1.0,M
51274.0,1545802.0,[META] Trailhead Desktop First Run, meta  trailhead desktop first run,1550566.0,Retrieve `deviceID` parameter from FxA metrics endpoint and append as additional query parameter for FxA flows,retrieve  deviceid  parameter from fxa metrics endpoint and append as additional query parameter for fxa flows,1.0,M
36907.0,1461743.0,[meta] Privacy UI Improvements, meta  privacy ui improvements,1503465.0,Add an async API for retrieving the content blocking log from <xul:browser>,add an async api for retrieving the content blocking log from  xul browser ,1.0,M
7728.0,1504728.0,Add a content blocking notification for indicating when a top-level page is using cookies/site data,add a content blocking notification for indicating when a top level page is using cookies site data,1507353.0,Convert the accesses to security.insecure_connection_icon.* prefs into lazy getters,convert the accesses to security insecure connection icon   prefs into lazy getters,1.0,M
25092.0,1352110.0,"[meta] Create a library button to show Recent Bookmarks, Recent Downloads, History, Synced Tabs, Screenshots, and Pocket List", meta  create a library button to show recent bookmarks  recent downloads  history  synced tabs  screenshots  and pocket list,1354083.0,Add a pref to show a static hamburger menu when enabled,add a pref to show a static hamburger menu when enabled,1.0,M
